filename,result
downloaded_images\好饗見麵_福州魚丸湯_55元_2.jpg,"這張圖片顯示一碗福州魚丸湯。

**一、食物成分與分量判斷：**
*   **福州魚丸：** 碗中有2顆，呈白色圓球狀。根據常見尺寸與份量，每顆福州魚丸估計約重25克。因此，總魚丸重量約為50克。
*   **萵苣：** 碗中可見數片綠色葉菜，判斷為萵苣葉。份量約佔碗內空間一小部分，估計約40克。
*   **蔥花：** 少量灑在湯面上作為點綴，份量極微，熱量可忽略不計。
*   **湯底：** 清澈湯水，若為一般清湯，主要熱量來自湯中食材，湯底本身的熱量貢獻極低，可不另計。

**二、熱量推估（參考衛福部食品營養成分資料庫 TFND 標準）：**
*   **福州魚丸：**
    *   衛福部TFND資料庫中，「魚丸」平均約為160-170大卡/100克。取中間值165大卡/100克。
    *   50克魚丸推估熱量： (165 大卡/100克) * 50克 = **82.5 大卡**。
*   **萵苣：**
    *   衛福部TFND資料庫中，「結球萵苣」約為15大卡/100克。
    *   40克萵苣推估熱量： (15 大卡/100克) * 40克 = **6 大卡**。
*   **蔥花與湯底：** 熱量貢獻極小，可忽略不計。

**三、總熱量推估：**
*   福州魚丸 (82.5 大卡) + 萵苣 (6 大卡) = **88.5 大卡**。
*   總計，這碗福州魚丸湯的熱量約為 **90 大卡** (經四捨五入)。"
downloaded_images\好饗見麵_紅油鮮肉抄手麵(小)_110元_2.jpg,"基於圖片及檔名資訊，判斷此為一盤「紅油鮮肉抄手麵(小)」。

組成與熱量估算（參考衛福部食品營養成分資料庫TFND標準）：

1.  **麵條**：約150克（目測為熟油麵，以油麵熱量估算），約270大卡。
2.  **鮮肉抄手**：共6顆（每顆約18克），總重約108克，約190大卡。
3.  **紅油醬汁**：約30克（主要為油脂成分），約145大卡。
4.  **青菜**：少量（萵苣或生菜，約25克），約4大卡。

**總計熱量估算：約609大卡。**"
downloaded_images\好饗見麵_香辣麻婆丼飯_100元_2.jpg,"根據圖片「好饗見麵_香辣麻婆丼飯_100元_2.jpg」所示，判斷為一份香辣麻婆丼飯。

以下為其組成食物、預估分量及熱量推估（參考衛福部食品營養成分資料庫 TFND 標準）：

1.  **米飯**：
    *   **分量**：碗中央盛裝的白米飯，目測約為一中等份量。推估約180克。
    *   **熱量**：參考衛福部食品營養成分資料庫之「白米飯(熟)」，每100克約183大卡。
    *   **估算**：180克 * (183大卡/100克) = **329大卡**。

2.  **麻婆豆腐**：
    *   **分量**：含豆腐丁、少量絞肉及大量麻婆醬汁。
        *   **豆腐**：目測為板豆腐，切丁狀，分量充足。推估約180克。
        *   **絞肉**：醬汁中可見少量深色顆粒，判斷為豬絞肉。推估約40克。
        *   **醬汁/食用油**：麻婆豆腐醬汁以辣油、豆瓣醬、高湯等組成，圖片顯示醬汁量多且表面有明顯浮油。這部分的熱量主要來自烹調用油。推估約25克食用油。
    *   **熱量**：
        *   **豆腐**：參考衛福部食品營養成分資料庫之「板豆腐」，每100克約87大卡。
            *   **估算**：180克 * (87大卡/100克) = **157大卡**。
        *   **絞肉**：參考衛福部食品營養成分資料庫之「豬絞肉(中脂)(熟)」，每100克約296大卡。
            *   **估算**：40克 * (296大卡/100克) = **118大卡**。
        *   **食用油**：參考衛福部食品營養成分資料庫之「沙拉油」，每100克約884大卡。
            *   **估算**：25克 * (884大卡/100克) = **221大卡**。

3.  **蔥花**：
    *   **分量**：作為點綴撒於米飯上，極少量。推估約2克。
    *   **熱量**：參考衛福部食品營養成分資料庫之「青蔥」，每100克約29大卡，其分量過少，熱量可忽略不計。

**總熱量估算**：
329 (米飯) + 157 (豆腐) + 118 (絞肉) + 221 (食用油) = **825 大卡**。

**總結**：
此份香辣麻婆丼飯主要由米飯、板豆腐、豬絞肉及含大量食用油的麻婆醬汁組成，總熱量預估約為 **825大卡**。"
downloaded_images\好饗見麵_麻婆豆腐麵(小)_100元_2.jpg,"這是一份「麻婆豆腐麵(小)」。以下是根據圖片判斷的食物內容、估計分量及熱量推估：

**食物分析與熱量推估：**

1.  **麵條 (Noodles):**
    *   **分量估計:** 作為「小」份，目測約 150 公克 (熟重)。
    *   **熱量推估 (衛福部食品營養成分資料庫 TFND 參考值):** 一般麵條 (熟) 約 140 kcal/100g。
    *   **此份熱量:** 150g * (140 kcal / 100g) = **210 kcal**

2.  **豆腐 (Tofu):**
    *   **分量估計:** 圖片中豆腐塊數量不少，質地介於板豆腐與嫩豆腐之間，估計約 120 公克。
    *   **熱量推估 (衛福部食品營養成分資料庫 TFND 參考值):** 板豆腐約 80 kcal/100g。
    *   **此份熱量:** 120g * (80 kcal / 100g) = **96 kcal**

3.  **麻婆豆腐醬 (Mapo Tofu Sauce):**
    *   **分量估計:** 醬汁量足以覆蓋麵條及豆腐，考量其油脂與可能的絞肉含量，估計約 70 公克。
    *   **熱量推估 (衛福部食品營養成分資料庫 TFND 參考值):** 麻婆豆腐醬通常含有辣油、豆豉、豆瓣醬及少許絞肉。綜合考量，其熱量密度較高，估計約 220 kcal/100g (含油脂與絞肉)。
    *   **此份熱量:** 70g * (220 kcal / 100g) = **154 kcal**

4.  **青蔥 (Scallions):**
    *   **分量估計:** 少量點綴。
    *   **熱量推估:** 熱量可忽略不計。

**總熱量推估：**
210 kcal (麵條) + 96 kcal (豆腐) + 154 kcal (麻婆豆腐醬) = **約 460 kcal**"
downloaded_images\好饗見麵_麻辣鴨血臭豆腐湯麵(小)_130元_2.jpg,"根據圖片及檔名「好饗見麵_麻辣鴨血臭豆腐湯麵(小)」資訊，對其內容物、分量及熱量進行理性分析：

**一、內容物與分量推估：**
*   **麵條：** 目測為細拉麵，約180公克（熟麵），屬於小份麵食的常見分量。
*   **鴨血：** 約有5-6塊，每塊約35-40公克，總計約210-240公克。
*   **臭豆腐：** 約有3塊，每塊約40-50公克（滷製後可能吸附湯汁），總計約120-150公克。
*   **麻辣湯底：** 約450-500毫升，為麻辣口味，通常油脂含量較高。
*   **美生菜：** 數片，約50公克。
*   **辣油/香料：** 堆疊於麵上，主要為辣椒油和碎辣椒，估計約15公克。
*   **蔥花：** 少量，熱量可忽略。

**二、熱量推估 (參考衛福部食品營養成分資料庫 TFND 標準)：**
*   **麵條：** 180公克 x 150大卡/100公克 ≈ 270大卡
*   **鴨血：** 210公克 x 28大卡/100公克 ≈ 59大卡
*   **臭豆腐：** 150公克 x 110大卡/100公克 ≈ 165大卡 (考量滷製吸油情況，高於一般豆腐)
*   **美生菜：** 50公克 x 14大卡/100公克 ≈ 7大卡
*   **麻辣湯底：** 450毫升 x 60大卡/100毫升 ≈ 270大卡 (依麻辣湯底高油特性估算)
*   **辣油/香料：** 15公克 x 800大卡/100公克 ≈ 120大卡 (主要為辣油熱量)

**三、總熱量推估：**
*   約 270 + 59 + 165 + 7 + 270 + 120 = **891 大卡**。"
downloaded_images\宏品炒飯_炸排骨炒飯_140元_1.jpg,"根據圖片內容及檔案名「宏品炒飯_炸排骨炒飯_140元_1.jpg」，以完全理性的方式分析如下：

**餐點名稱：** 炸排骨炒飯

**食物成分與熱量推估 (參考衛福部食品營養成分資料庫 TFND 標準)：**

1.  **炒飯 (Fried Rice)**
    *   **描述：** 佔據盤子底部，呈金黃色澤，推測含有米飯、雞蛋及蔥花。米飯粒粒分明，顯示有足夠的油脂烹炒。
    *   **分量估計：** 目測為一份成人正常餐點的飯量，約為250-300克熟米飯的基底，並加入了雞蛋與大量烹調用油。
    *   **熱量推估：**
        *   熟白米飯 (約280克)：182大卡/100克 * 2.8 = 510大卡
        *   雞蛋 (約1.5顆，75克)：144大卡/100克 * 0.75 = 108大卡
        *   食用油 (烹調用油，估計25克吸附量)：900大卡/100克 * 0.25 = 225大卡
        *   蔥花等少量配料：熱量可忽略不計。
        *   **炒飯總計：** 510 + 108 + 225 = **843 大卡**

2.  **炸排骨 (Fried Pork Chop)**
    *   **描述：** 位於炒飯上方，已切片成五塊，呈現炸過的金黃褐色。肉質看來扎實，部分邊緣可見骨頭，推測為豬里肌肉帶骨裹粉油炸。
    *   **分量估計：** 目測為一塊完整的炸排骨，分量約為120-150克 (熟重，含麵衣與吸附的油)。
    *   **熱量推估：**
        *   以一般市售炸排骨的標準，考量豬肉本身、裹粉及油炸過程吸附的油脂，一份130克炸排骨的熱量。
        *   **炸排骨總計：** 約 **450 大卡**

**總熱量估計：**
*   炒飯 (843 大卡) + 炸排骨 (450 大卡) = **1293 大卡**

**總結：**
此份宏品炸排骨炒飯主要包含一份份量足夠的炒飯及一塊炸排骨。經評估，其總熱量約為 **1293 大卡**。"
downloaded_images\宏品炒飯_牛肉炒飯_120元_1.jpg,"根據圖片與檔案名「宏品炒飯_牛肉炒飯_120元_1.jpg」所給資訊，以下為此牛肉炒飯的成分分析、分量推估及熱量估算：

**食物名稱：** 宏品牛肉炒飯

**主要成分及估計分量：**
*   **白米飯：** 約 280 克 (炒飯基底，約一碗半至兩碗飯的量)
*   **牛肉片：** 約 80 克 (數片薄切牛肉，鋪於飯上)
*   **雞蛋：** 約 75 克 (約 1.5 顆雞蛋，呈碎狀混於炒飯中)
*   **食用油：** 約 40 克 (炒飯製作過程使用較多油量)
*   **蔥花：** 約 5 克 (作為點綴及提味)
*   **調味料：** 適量 (鹽、醬油等，熱量可忽略不計)

**熱量估算 (基於衛福部食品營養成分資料庫標準推估)：**
*   **白米飯 (280 克)：** 180 大卡/100克 * 2.8 = 約 504 大卡
*   **牛肉片 (80 克)：** (以炒製牛肉片估計，約 220 大卡/100克) * 0.8 = 約 176 大卡
*   **雞蛋 (75 克)：** 150 大卡/100克 * 0.75 = 約 113 大卡
*   **食用油 (40 克)：** 900 大卡/100克 * 0.4 = 約 360 大卡
*   **蔥花 (5 克)：** 30 大卡/100克 * 0.05 = 約 2 大卡

**總熱量估算：** 約 504 + 176 + 113 + 360 + 2 = **約 1155 大卡**"
downloaded_images\宏品炒飯_肉絲炒飯_120元_1.jpg,"這張圖片顯示為一份宏品肉絲炒飯。根據視覺判斷與一般餐廳份量，主要食物項目及份量估算，並依據衛福部食品營養成分資料庫（TFND）標準推估熱量如下：

*   **炒飯 (含米飯、雞蛋、油脂及少量蔥花)**
    *   **份量估計：** 約300克。此為一碗滿裝的炒飯份量，考慮到烹調時加入的油脂與雞蛋。
    *   **熱量推估：** 參考衛福部食品營養成分資料庫中炒飯類資料（如蛋炒飯或基本炒飯），每100克約200大卡。
    *   **單項熱量：** 300克 x 200大卡/100克 = 600大卡。

*   **肉絲 (豬肉絲)**
    *   **份量估計：** 約60克。為炒飯上鋪的肉絲量。
    *   **熱量推估：** 參考衛福部資料庫中熟豬肉絲（多為瘦肉部位，如後腿肉、里肌肉）資料，每100克約180大卡。
    *   **單項熱量：** 60克 x 180大卡/100克 = 108大卡。

*   **蔥花 (作為點綴)**
    *   **份量估計：** 少量，約5克。
    *   **熱量推估：** 熱量極低，可忽略不計。

**總熱量推估：**
約 600 (炒飯) + 108 (肉絲) = **708 大卡**。

**備註：**
此為依據圖片視覺判斷與衛福部數據的粗略推估，實際份量及烹調方式（如用油量）會影響熱量，數值僅供參考。"
downloaded_images\宏品炒飯_雙蛋炒飯_100元_1.jpg,"這是一份「雙蛋炒飯」，基於圖片內容與檔案名資訊，判斷食物及其熱量如下：

1.  **食物內容及分量估計：**
    *   **米飯 (熟飯)：** 炒飯的主體，目測約為一份滿盤的份量，估計約 350-400 克。
    *   **雞蛋：** 依檔案名「雙蛋」，可辨識碎蛋，估計使用 2 顆雞蛋 (每顆約 50 克)。
    *   **烹調用油：** 炒飯製程中必然使用，且米飯吸油，估計約 20-30 克。
    *   **青蔥：** 作為配料和點綴，份量極少。
    *   **調味料：** (如鹽、醬油) 少量，熱量可忽略。

2.  **熱量推估 (依據衛福部食品營養成分資料庫 TFND 標準)：**
    *   **米飯 (熟白米飯)：** 約 182 大卡/100 克。
        *   (以 380 克計) 380 克 * 1.82 大卡/克 = **約 692 大卡**
    *   **雞蛋 (全蛋)：** 約 147 大卡/100 克。
        *   (2 顆約 100 克計) 100 克 * 1.47 大卡/克 = **約 147 大卡**
    *   **烹調用油 (植物油)：** 約 884 大卡/100 克。
        *   (以 25 克計) 25 克 * 8.84 大卡/克 = **約 221 大卡**
    *   **青蔥及調味料：** 熱量極低，可忽略不計。

3.  **總熱量推估：**
    *   692 (米飯) + 147 (雞蛋) + 221 (烹調用油) = **約 1060 大卡**"
downloaded_images\宏品炒飯_香腸炒飯_120元_1.jpg,"根據圖片與檔案名「宏品炒飯_香腸炒飯_120元_1.jpg」，分析如下：

**食物構成與分量推估：**
此為一份香腸炒飯。主要食材及其推估分量：

*   **白米飯 (Cooked Rice):** 估計約 350 克。為炒飯主體，佔據盤中大部分空間，呈小山狀堆疊。
*   **雞蛋 (Egg):** 估計約 75 克 (約 1.5 顆中型蛋)。可見黃色碎狀蛋花均勻分佈於米飯中。
*   **香腸 (Chinese Sausage):** 估計約 50 克。切成丁狀，多數散佈於米飯表面及其中，顏色為粉紅色至紅棕色。
*   **食用油 (Cooking Oil):** 估計約 25 克。作為炒飯的烹調用油，影響口感和熱量。
*   **蔥花 (Green Onion):** 估計約 5 克。作為配色及增添香氣的切碎綠色點綴，主要灑於表面。
*   **調味料 (Seasonings):** 鹽、醬油等，熱量貢獻極低，在此不單獨估算。

**熱量推估 (參考衛福部食品營養成分資料庫 TFND 標準)：**

*   **白米飯：** 183 大卡 / 100 克
    *   350 克 x (183 大卡 / 100 克) = **640.5 大卡**
*   **雞蛋 (全蛋)：** 144 大卡 / 100 克
    *   75 克 x (144 大卡 / 100 克) = **108 大卡**
*   **豬肉香腸 (TFND 編號 02-12-04-001)：** 355 大卡 / 100 克
    *   50 克 x (355 大卡 / 100 克) = **177.5 大卡**
*   **食用油 (平均值)：** 900 大卡 / 100 克
    *   25 克 x (900 大卡 / 100 克) = **225 大卡**
*   **蔥 (青蔥，TFND 編號 05-01-01-011)：** 26 大卡 / 100 克
    *   5 克 x (26 大卡 / 100 克) = **1.3 大卡**

**總熱量估計：**
640.5 + 108 + 177.5 + 225 + 1.3 = **1152.3 大卡**"
downloaded_images\宏品炒飯_麻油雞炒飯_140元_1.jpg,"這張圖片顯示一盤「麻油雞炒飯」。

**食物組成與分量估計：**

1.  **炒飯基底：**
    *   **白米飯：** 目測為一大盤，約相當於 2 碗飯的份量，估計熟米飯約 300-350 公克。
    *   **雞蛋：** 炒飯中可見黃色碎粒，估計使用了 1 顆全蛋（約 50 公克）。
    *   **烹調用油：** 炒飯通常用油量較多，估計約 25-30 公克。
    *   **麻油：** 作為「麻油雞」風味來源，部分可能來自雞肉烹煮，部分直接加入炒飯，估計約 15 公克。
    *   **薑片/碎：** 麻油雞常見配料，圖片中可見少量深色碎末，估計約 5 公克。
    *   **其他配料：** 少量蔥花、極少量難以辨識的蔬菜碎，熱量可忽略。
    *   **調味料：** 鹽、醬油、胡椒等，熱量忽略不計。

2.  **雞肉片：**
    *   炒飯上方鋪有數片切好的雞肉，顏色較淺，推測為雞胸或去皮雞腿肉。估計約 100 公克（煮熟後）。

**熱量推估 (參考衛福部食品營養成分資料庫 TFND 標準)：**

*   **熟白米飯：** 300 公克 x 1.83 大卡/公克 = 約 **549 大卡**
*   **雞蛋 (全蛋)：** 50 公克 x 1.4 大卡/公克 = 約 **70 大卡**
*   **食用油 (沙拉油/植物油)：** 25 公克 x 9 大卡/公克 = 約 **225 大卡**
*   **麻油 (純麻油)：** 15 公克 x 8.84 大卡/公克 = 約 **133 大卡**
*   **雞肉 (以去皮雞胸肉或低脂雞腿肉估算)：** 100 公克 x 1.65 大卡/公克 = 約 **165 大卡**
*   **薑片/其他微量配料：** 熱量極低，可忽略。

**總熱量估計：** 約 549 + 70 + 225 + 133 + 165 = **約 1142 大卡**"
downloaded_images\御燒沙威瑪_咖哩_70元_5.jpg,"基於圖片與檔案名「御燒沙威瑪_咖哩_70元_5.jpg」判斷：

**食物組成與分量推估：**
1.  **沙威瑪麵包：** 一個完整麵包，估計約90克。
2.  **沙威瑪雞肉：**  shredded form, 估計約120克（熟重）。
3.  **高麗菜絲：** 夾於肉下方，份量適中，估計約60克。
4.  **咖哩粉：** 大量灑於肉上方，估計約8克。
5.  **番茄醬/紅醬：** 少量淋於其上，估計約20克。

**熱量推估（參考衛福部食品營養成分資料庫 TFND）：**
1.  **沙威瑪麵包** (參考「白麵包」類，約290大卡/100克)：
    90克 x (290大卡/100克) = 261大卡
2.  **沙威瑪雞肉** (參考「雞肉絲(熟)」或「雞胸肉(熟)」類，約180大卡/100克)：
    120克 x (180大卡/100克) = 216大卡
3.  **高麗菜絲** (參考「高麗菜」類，約25大卡/100克)：
    60克 x (25大卡/100克) = 15大卡
4.  **咖哩粉** (參考「咖哩粉」類，約350大卡/100克)：
    8克 x (350大卡/100克) = 28大卡
5.  **番茄醬/紅醬** (參考「番茄醬」類，約105大卡/100克)：
    20克 x (105大卡/100克) = 21大卡

**總熱量推估：**
261 + 216 + 15 + 28 + 21 = **541大卡**

**總結：**
此御燒咖哩沙威瑪主要包含麵包、雞肉、高麗菜、咖哩粉與番茄醬。經分量估算與TFND資料推估，總熱量約為541大卡。"
